dataset:Kindle
Epoch 0 	 TEST SET MAP: 0.0308, NDCG: 0.0487, PREC: 0.1141
Epoch 1 	 TEST SET MAP: 0.0319, NDCG: 0.0499, PREC: 0.1154
Epoch 2 	 TEST SET MAP: 0.0315, NDCG: 0.0496, PREC: 0.1157
Epoch 3 	 TEST SET MAP: 0.0318, NDCG: 0.0499, PREC: 0.1162
Epoch 4 	 TEST SET MAP: 0.0307, NDCG: 0.0491, PREC: 0.1158
Epoch 5 	 TEST SET MAP: 0.0298, NDCG: 0.0477, PREC: 0.1131
Epoch 6 	 TEST SET MAP: 0.0289, NDCG: 0.0468, PREC: 0.1118
Epoch 7 	 TEST SET MAP: 0.0286, NDCG: 0.0465, PREC: 0.1116
Epoch 8 	 TEST SET MAP: 0.0282, NDCG: 0.0460, PREC: 0.1108
Epoch 9 	 TEST SET MAP: 0.0282, NDCG: 0.0459, PREC: 0.1108
Epoch 10 	 TEST SET MAP: 0.0279, NDCG: 0.0454, PREC: 0.1094
Epoch 11 	 TEST SET MAP: 0.0279, NDCG: 0.0450, PREC: 0.1075
Epoch 12 	 TEST SET MAP: 0.0272, NDCG: 0.0445, PREC: 0.1075
Epoch 13 	 TEST SET MAP: 0.0270, NDCG: 0.0446, PREC: 0.1089
Epoch 14 	 TEST SET MAP: 0.0271, NDCG: 0.0445, PREC: 0.1079
Epoch 15 	 TEST SET MAP: 0.0273, NDCG: 0.0446, PREC: 0.1082
dataset:Amazon_App
dataset:Amazon_App
dataset:Amazon_App
dataset:Amazon_App
dataset:Amazon_App
dataset:Amazon_App
Epoch 0 	 TEST SET MAP: 0.0314, NDCG: 0.0493, PREC: 0.1146
Epoch 1 	 TEST SET MAP: 0.0319, NDCG: 0.0497, PREC: 0.1144
Epoch 2 	 TEST SET MAP: 0.0316, NDCG: 0.0493, PREC: 0.1138
Epoch 3 	 TEST SET MAP: 0.0314, NDCG: 0.0491, PREC: 0.1135
Epoch 4 	 TEST SET MAP: 0.0311, NDCG: 0.0488, PREC: 0.1131
Epoch 5 	 TEST SET MAP: 0.0311, NDCG: 0.0488, PREC: 0.1136
Epoch 6 	 TEST SET MAP: 0.0312, NDCG: 0.0489, PREC: 0.1135
Epoch 7 	 TEST SET MAP: 0.0312, NDCG: 0.0489, PREC: 0.1137
Epoch 8 	 TEST SET MAP: 0.0310, NDCG: 0.0488, PREC: 0.1136
Epoch 9 	 TEST SET MAP: 0.0308, NDCG: 0.0486, PREC: 0.1132
Epoch 10 	 TEST SET MAP: 0.0306, NDCG: 0.0482, PREC: 0.1126
Epoch 11 	 TEST SET MAP: 0.0305, NDCG: 0.0481, PREC: 0.1122
Epoch 12 	 TEST SET MAP: 0.0305, NDCG: 0.0482, PREC: 0.1130
Epoch 13 	 TEST SET MAP: 0.0302, NDCG: 0.0481, PREC: 0.1132
Epoch 14 	 TEST SET MAP: 0.0301, NDCG: 0.0481, PREC: 0.1139
Epoch 15 	 TEST SET MAP: 0.0300, NDCG: 0.0481, PREC: 0.1139
dataset:Amazon_App
dataset:Amazon_App
Epoch 0 	 TEST SET MAP: 0.0311, NDCG: 0.0489, PREC: 0.1139
Epoch 1 	 TEST SET MAP: 0.0318, NDCG: 0.0499, PREC: 0.1157
Epoch 2 	 TEST SET MAP: 0.0312, NDCG: 0.0490, PREC: 0.1144
Epoch 3 	 TEST SET MAP: 0.0309, NDCG: 0.0485, PREC: 0.1127
Epoch 4 	 TEST SET MAP: 0.0308, NDCG: 0.0486, PREC: 0.1136
Epoch 5 	 TEST SET MAP: 0.0304, NDCG: 0.0482, PREC: 0.1134
Epoch 6 	 TEST SET MAP: 0.0305, NDCG: 0.0484, PREC: 0.1138
Epoch 7 	 TEST SET MAP: 0.0305, NDCG: 0.0482, PREC: 0.1130
Epoch 8 	 TEST SET MAP: 0.0303, NDCG: 0.0480, PREC: 0.1128
Epoch 9 	 TEST SET MAP: 0.0301, NDCG: 0.0479, PREC: 0.1128
Epoch 10 	 TEST SET MAP: 0.0302, NDCG: 0.0480, PREC: 0.1126
Epoch 11 	 TEST SET MAP: 0.0300, NDCG: 0.0478, PREC: 0.1122
Epoch 12 	 TEST SET MAP: 0.0299, NDCG: 0.0477, PREC: 0.1125
Epoch 13 	 TEST SET MAP: 0.0294, NDCG: 0.0472, PREC: 0.1118
Epoch 14 	 TEST SET MAP: 0.0294, NDCG: 0.0473, PREC: 0.1123
Epoch 15 	 TEST SET MAP: 0.0295, NDCG: 0.0474, PREC: 0.1129
dataset:Amazon_App
Epoch 0 	 TEST SET MAP: 0.0317, NDCG: 0.0491, PREC: 0.1120
Epoch 1 	 TEST SET MAP: 0.0321, NDCG: 0.0499, PREC: 0.1143
Epoch 2 	 TEST SET MAP: 0.0321, NDCG: 0.0499, PREC: 0.1146
Epoch 3 	 TEST SET MAP: 0.0320, NDCG: 0.0499, PREC: 0.1151
Epoch 4 	 TEST SET MAP: 0.0306, NDCG: 0.0488, PREC: 0.1155
Epoch 5 	 TEST SET MAP: 0.0294, NDCG: 0.0476, PREC: 0.1141
Epoch 6 	 TEST SET MAP: 0.0287, NDCG: 0.0469, PREC: 0.1134
Epoch 7 	 TEST SET MAP: 0.0283, NDCG: 0.0464, PREC: 0.1127
Epoch 8 	 TEST SET MAP: 0.0280, NDCG: 0.0460, PREC: 0.1118
Epoch 9 	 TEST SET MAP: 0.0277, NDCG: 0.0455, PREC: 0.1105
Epoch 10 	 TEST SET MAP: 0.0273, NDCG: 0.0448, PREC: 0.1089
Epoch 11 	 TEST SET MAP: 0.0267, NDCG: 0.0445, PREC: 0.1092
Epoch 12 	 TEST SET MAP: 0.0266, NDCG: 0.0441, PREC: 0.1083
Epoch 13 	 TEST SET MAP: 0.0265, NDCG: 0.0441, PREC: 0.1087
Epoch 14 	 TEST SET MAP: 0.0264, NDCG: 0.0438, PREC: 0.1073
Epoch 15 	 TEST SET MAP: 0.0263, NDCG: 0.0436, PREC: 0.1067
dataset:Kindle
Epoch 0 	 TEST SET MAP: 0.0183, NDCG: 0.0338, PREC: 0.0905
Epoch 1 	 TEST SET MAP: 0.0182, NDCG: 0.0337, PREC: 0.0902
Epoch 2 	 TEST SET MAP: 0.0178, NDCG: 0.0330, PREC: 0.0879
Epoch 3 	 TEST SET MAP: 0.0180, NDCG: 0.0332, PREC: 0.0879
Epoch 4 	 TEST SET MAP: 0.0182, NDCG: 0.0338, PREC: 0.0902
Epoch 5 	 TEST SET MAP: 0.0176, NDCG: 0.0329, PREC: 0.0884
dataset:Kindle
dataset:Kindle
dataset:Kindle
dataset:Kindle
dataset:Kindle
dataset:Kindle
dataset:Kindle
dataset:Kindle
dataset:Kindle
dataset:Kindle
Epoch 0 	 TEST SET MAP: 0.0189, NDCG: 0.0345, PREC: 0.0914
Epoch 1 	 TEST SET MAP: 0.0180, NDCG: 0.0333, PREC: 0.0886
dataset:Kindle
dataset:Kindle
Epoch 0 	 TEST SET MAP: 0.0175, NDCG: 0.0328, PREC: 0.0889
Epoch 1 	 TEST SET MAP: 0.0183, NDCG: 0.0341, PREC: 0.0912
Epoch 2 	 TEST SET MAP: 0.0178, NDCG: 0.0331, PREC: 0.0884
Epoch 3 	 TEST SET MAP: 0.0181, NDCG: 0.0334, PREC: 0.0888
Epoch 4 	 TEST SET MAP: 0.0183, NDCG: 0.0339, PREC: 0.0904
Epoch 5 	 TEST SET MAP: 0.0177, NDCG: 0.0330, PREC: 0.0881
dataset:Instant_Video
Epoch 0 	 TEST SET MAP: 0.0403, NDCG: 0.0663, PREC: 0.1602
Epoch 1 	 TEST SET MAP: 0.0423, NDCG: 0.0690, PREC: 0.1649
Epoch 2 	 TEST SET MAP: 0.0445, NDCG: 0.0716, PREC: 0.1692
Epoch 3 	 TEST SET MAP: 0.0444, NDCG: 0.0725, PREC: 0.1745
Epoch 4 	 TEST SET MAP: 0.0454, NDCG: 0.0731, PREC: 0.1739
Epoch 5 	 TEST SET MAP: 0.0447, NDCG: 0.0723, PREC: 0.1722
Epoch 6 	 TEST SET MAP: 0.0440, NDCG: 0.0711, PREC: 0.1689
Epoch 7 	 TEST SET MAP: 0.0432, NDCG: 0.0708, PREC: 0.1707
Epoch 8 	 TEST SET MAP: 0.0432, NDCG: 0.0707, PREC: 0.1701
Epoch 9 	 TEST SET MAP: 0.0434, NDCG: 0.0712, PREC: 0.1719
Epoch 10 	 TEST SET MAP: 0.0438, NDCG: 0.0711, PREC: 0.1695
Epoch 11 	 TEST SET MAP: 0.0450, NDCG: 0.0723, PREC: 0.1710
Epoch 12 	 TEST SET MAP: 0.0461, NDCG: 0.0732, PREC: 0.1704
Epoch 13 	 TEST SET MAP: 0.0464, NDCG: 0.0730, PREC: 0.1687
Epoch 14 	 TEST SET MAP: 0.0464, NDCG: 0.0725, PREC: 0.1663
Epoch 15 	 TEST SET MAP: 0.0464, NDCG: 0.0726, PREC: 0.1666
Epoch 16 	 TEST SET MAP: 0.0469, NDCG: 0.0729, PREC: 0.1663
Epoch 17 	 TEST SET MAP: 0.0472, NDCG: 0.0728, PREC: 0.1643
Epoch 18 	 TEST SET MAP: 0.0476, NDCG: 0.0733, PREC: 0.1655
Epoch 19 	 TEST SET MAP: 0.0475, NDCG: 0.0730, PREC: 0.1643
Epoch 20 	 TEST SET MAP: 0.0469, NDCG: 0.0720, PREC: 0.1617
dataset:Clothing
Epoch 0 	 TEST SET MAP: 0.0052, NDCG: 0.0087, PREC: 0.0215
Epoch 1 	 TEST SET MAP: 0.0054, NDCG: 0.0091, PREC: 0.0228
Epoch 2 	 TEST SET MAP: 0.0052, NDCG: 0.0089, PREC: 0.0223
Epoch 3 	 TEST SET MAP: 0.0052, NDCG: 0.0087, PREC: 0.0217
Epoch 4 	 TEST SET MAP: 0.0051, NDCG: 0.0084, PREC: 0.0203
Epoch 5 	 TEST SET MAP: 0.0051, NDCG: 0.0083, PREC: 0.0197
Epoch 6 	 TEST SET MAP: 0.0049, NDCG: 0.0081, PREC: 0.0198
Epoch 7 	 TEST SET MAP: 0.0049, NDCG: 0.0080, PREC: 0.0194
Epoch 8 	 TEST SET MAP: 0.0049, NDCG: 0.0080, PREC: 0.0191
Epoch 9 	 TEST SET MAP: 0.0049, NDCG: 0.0079, PREC: 0.0190
Epoch 10 	 TEST SET MAP: 0.0049, NDCG: 0.0079, PREC: 0.0189
dataset:Grocery
Epoch 0 	 TEST SET MAP: 0.0533, NDCG: 0.0641, PREC: 0.1003
Epoch 1 	 TEST SET MAP: 0.0566, NDCG: 0.0669, PREC: 0.1022
Epoch 2 	 TEST SET MAP: 0.0537, NDCG: 0.0638, PREC: 0.0979
Epoch 3 	 TEST SET MAP: 0.0516, NDCG: 0.0619, PREC: 0.0964
Epoch 4 	 TEST SET MAP: 0.0505, NDCG: 0.0610, PREC: 0.0962
Epoch 5 	 TEST SET MAP: 0.0497, NDCG: 0.0604, PREC: 0.0960
Epoch 6 	 TEST SET MAP: 0.0492, NDCG: 0.0600, PREC: 0.0962
Epoch 7 	 TEST SET MAP: 0.0491, NDCG: 0.0599, PREC: 0.0962
Epoch 8 	 TEST SET MAP: 0.0491, NDCG: 0.0599, PREC: 0.0960
Epoch 9 	 TEST SET MAP: 0.0491, NDCG: 0.0598, PREC: 0.0958
Epoch 10 	 TEST SET MAP: 0.0491, NDCG: 0.0598, PREC: 0.0958
Epoch 11 	 TEST SET MAP: 0.0491, NDCG: 0.0597, PREC: 0.0956
Epoch 12 	 TEST SET MAP: 0.0491, NDCG: 0.0597, PREC: 0.0956
Epoch 13 	 TEST SET MAP: 0.0491, NDCG: 0.0597, PREC: 0.0956
Epoch 14 	 TEST SET MAP: 0.0491, NDCG: 0.0597, PREC: 0.0956
Epoch 15 	 TEST SET MAP: 0.0491, NDCG: 0.0597, PREC: 0.0956
Epoch 16 	 TEST SET MAP: 0.0491, NDCG: 0.0597, PREC: 0.0956
Epoch 17 	 TEST SET MAP: 0.0491, NDCG: 0.0597, PREC: 0.0956
Epoch 18 	 TEST SET MAP: 0.0491, NDCG: 0.0597, PREC: 0.0954
Epoch 19 	 TEST SET MAP: 0.0491, NDCG: 0.0598, PREC: 0.0954
Epoch 20 	 TEST SET MAP: 0.0492, NDCG: 0.0599, PREC: 0.0956
dataset:Games
Epoch 0 	 TEST SET MAP: 0.0340, NDCG: 0.0500, PREC: 0.1082
Epoch 1 	 TEST SET MAP: 0.0365, NDCG: 0.0519, PREC: 0.1077
Epoch 2 	 TEST SET MAP: 0.0354, NDCG: 0.0497, PREC: 0.1015
Epoch 3 	 TEST SET MAP: 0.0350, NDCG: 0.0491, PREC: 0.1002
Epoch 4 	 TEST SET MAP: 0.0348, NDCG: 0.0487, PREC: 0.0988
Epoch 5 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0983
Epoch 6 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0980
Epoch 7 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0983
Epoch 8 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0983
Epoch 9 	 TEST SET MAP: 0.0350, NDCG: 0.0487, PREC: 0.0987
Epoch 10 	 TEST SET MAP: 0.0359, NDCG: 0.0498, PREC: 0.1005
dataset:Games
Epoch 0 	 TEST SET MAP: 0.0313, NDCG: 0.0447, PREC: 0.0938
Epoch 1 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0983
Epoch 2 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 3 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 4 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 5 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 6 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 7 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 8 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 9 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 10 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
dataset:Games
Epoch 0 	 TEST SET MAP: 0.0370, NDCG: 0.0531, PREC: 0.1119
Epoch 1 	 TEST SET MAP: 0.0349, NDCG: 0.0489, PREC: 0.0995
Epoch 2 	 TEST SET MAP: 0.0348, NDCG: 0.0486, PREC: 0.0984
Epoch 3 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 4 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0980
Epoch 5 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 6 	 TEST SET MAP: 0.0359, NDCG: 0.0497, PREC: 0.0995
Epoch 7 	 TEST SET MAP: 0.0365, NDCG: 0.0504, PREC: 0.1010
dataset:Games
Epoch 0 	 TEST SET MAP: 0.0341, NDCG: 0.0503, PREC: 0.1091
Epoch 1 	 TEST SET MAP: 0.0364, NDCG: 0.0520, PREC: 0.1085
Epoch 2 	 TEST SET MAP: 0.0357, NDCG: 0.0501, PREC: 0.1027
Epoch 3 	 TEST SET MAP: 0.0349, NDCG: 0.0488, PREC: 0.0994
Epoch 4 	 TEST SET MAP: 0.0348, NDCG: 0.0486, PREC: 0.0988
Epoch 5 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0980
Epoch 6 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0979
Epoch 7 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 8 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 9 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
Epoch 10 	 TEST SET MAP: 0.0348, NDCG: 0.0485, PREC: 0.0981
dataset:Instant_Video
Epoch 0 	 TEST SET MAP: 0.0408, NDCG: 0.0656, PREC: 0.1558
Epoch 1 	 TEST SET MAP: 0.0421, NDCG: 0.0672, PREC: 0.1579
Epoch 2 	 TEST SET MAP: 0.0423, NDCG: 0.0686, PREC: 0.1640
Epoch 3 	 TEST SET MAP: 0.0421, NDCG: 0.0686, PREC: 0.1646
Epoch 4 	 TEST SET MAP: 0.0424, NDCG: 0.0689, PREC: 0.1649
Epoch 5 	 TEST SET MAP: 0.0419, NDCG: 0.0686, PREC: 0.1649
Epoch 6 	 TEST SET MAP: 0.0414, NDCG: 0.0680, PREC: 0.1634
Epoch 7 	 TEST SET MAP: 0.0413, NDCG: 0.0675, PREC: 0.1617
Epoch 8 	 TEST SET MAP: 0.0415, NDCG: 0.0671, PREC: 0.1593
Epoch 9 	 TEST SET MAP: 0.0410, NDCG: 0.0665, PREC: 0.1585
Epoch 10 	 TEST SET MAP: 0.0402, NDCG: 0.0656, PREC: 0.1567
Epoch 11 	 TEST SET MAP: 0.0399, NDCG: 0.0649, PREC: 0.1547
Epoch 12 	 TEST SET MAP: 0.0401, NDCG: 0.0649, PREC: 0.1538
Epoch 13 	 TEST SET MAP: 0.0403, NDCG: 0.0649, PREC: 0.1532
Epoch 14 	 TEST SET MAP: 0.0403, NDCG: 0.0650, PREC: 0.1535
Epoch 15 	 TEST SET MAP: 0.0403, NDCG: 0.0650, PREC: 0.1541
Epoch 16 	 TEST SET MAP: 0.0403, NDCG: 0.0650, PREC: 0.1541
Epoch 17 	 TEST SET MAP: 0.0403, NDCG: 0.0650, PREC: 0.1538
Epoch 18 	 TEST SET MAP: 0.0402, NDCG: 0.0653, PREC: 0.1553
Epoch 19 	 TEST SET MAP: 0.0403, NDCG: 0.0653, PREC: 0.1550
Epoch 20 	 TEST SET MAP: 0.0403, NDCG: 0.0653, PREC: 0.1553
dataset:Instant_Video
Epoch 0 	 TEST SET MAP: 0.0353, NDCG: 0.0547, PREC: 0.1244
Epoch 1 	 TEST SET MAP: 0.0361, NDCG: 0.0585, PREC: 0.1392
Epoch 2 	 TEST SET MAP: 0.0360, NDCG: 0.0589, PREC: 0.1416
Epoch 3 	 TEST SET MAP: 0.0358, NDCG: 0.0587, PREC: 0.1413
Epoch 4 	 TEST SET MAP: 0.0355, NDCG: 0.0584, PREC: 0.1410
Epoch 5 	 TEST SET MAP: 0.0351, NDCG: 0.0579, PREC: 0.1404
dataset:Instant_Video
Epoch 0 	 TEST SET MAP: 0.0283, NDCG: 0.0467, PREC: 0.1133
Epoch 1 	 TEST SET MAP: 0.0368, NDCG: 0.0561, PREC: 0.1255
Epoch 2 	 TEST SET MAP: 0.0378, NDCG: 0.0595, PREC: 0.1369
Epoch 3 	 TEST SET MAP: 0.0375, NDCG: 0.0589, PREC: 0.1357
Epoch 4 	 TEST SET MAP: 0.0381, NDCG: 0.0595, PREC: 0.1363
Epoch 5 	 TEST SET MAP: 0.0391, NDCG: 0.0616, PREC: 0.1421
Epoch 6 	 TEST SET MAP: 0.0400, NDCG: 0.0622, PREC: 0.1421
Epoch 7 	 TEST SET MAP: 0.0399, NDCG: 0.0621, PREC: 0.1413
Epoch 8 	 TEST SET MAP: 0.0404, NDCG: 0.0624, PREC: 0.1416
Epoch 9 	 TEST SET MAP: 0.0420, NDCG: 0.0644, PREC: 0.1451
Epoch 10 	 TEST SET MAP: 0.0420, NDCG: 0.0649, PREC: 0.1471
Epoch 11 	 TEST SET MAP: 0.0418, NDCG: 0.0646, PREC: 0.1462
Epoch 12 	 TEST SET MAP: 0.0408, NDCG: 0.0638, PREC: 0.1459
Epoch 13 	 TEST SET MAP: 0.0413, NDCG: 0.0648, PREC: 0.1488
Epoch 14 	 TEST SET MAP: 0.0409, NDCG: 0.0636, PREC: 0.1451
Epoch 15 	 TEST SET MAP: 0.0415, NDCG: 0.0640, PREC: 0.1445
Epoch 16 	 TEST SET MAP: 0.0426, NDCG: 0.0650, PREC: 0.1451
Epoch 17 	 TEST SET MAP: 0.0439, NDCG: 0.0666, PREC: 0.1477
Epoch 18 	 TEST SET MAP: 0.0439, NDCG: 0.0670, PREC: 0.1497
Epoch 19 	 TEST SET MAP: 0.0437, NDCG: 0.0660, PREC: 0.1456
Epoch 20 	 TEST SET MAP: 0.0444, NDCG: 0.0669, PREC: 0.1480
dataset:Instant_Video
Epoch 0 	 TEST SET MAP: 0.0313, NDCG: 0.0499, PREC: 0.1171
Epoch 1 	 TEST SET MAP: 0.0380, NDCG: 0.0571, PREC: 0.1253
Epoch 2 	 TEST SET MAP: 0.0411, NDCG: 0.0615, PREC: 0.1352
Epoch 3 	 TEST SET MAP: 0.0415, NDCG: 0.0632, PREC: 0.1410
Epoch 4 	 TEST SET MAP: 0.0405, NDCG: 0.0626, PREC: 0.1421
Epoch 5 	 TEST SET MAP: 0.0415, NDCG: 0.0636, PREC: 0.1427
Epoch 6 	 TEST SET MAP: 0.0436, NDCG: 0.0660, PREC: 0.1462
Epoch 7 	 TEST SET MAP: 0.0443, NDCG: 0.0673, PREC: 0.1494
Epoch 8 	 TEST SET MAP: 0.0446, NDCG: 0.0678, PREC: 0.1506
Epoch 9 	 TEST SET MAP: 0.0441, NDCG: 0.0676, PREC: 0.1518
Epoch 10 	 TEST SET MAP: 0.0447, NDCG: 0.0681, PREC: 0.1518
Epoch 11 	 TEST SET MAP: 0.0450, NDCG: 0.0685, PREC: 0.1526
Epoch 12 	 TEST SET MAP: 0.0461, NDCG: 0.0691, PREC: 0.1509
Epoch 13 	 TEST SET MAP: 0.0464, NDCG: 0.0699, PREC: 0.1535
Epoch 14 	 TEST SET MAP: 0.0452, NDCG: 0.0684, PREC: 0.1509
Epoch 15 	 TEST SET MAP: 0.0465, NDCG: 0.0701, PREC: 0.1544
Epoch 16 	 TEST SET MAP: 0.0454, NDCG: 0.0692, PREC: 0.1541
Epoch 17 	 TEST SET MAP: 0.0460, NDCG: 0.0693, PREC: 0.1523
Epoch 18 	 TEST SET MAP: 0.0466, NDCG: 0.0698, PREC: 0.1526
Epoch 19 	 TEST SET MAP: 0.0458, NDCG: 0.0690, PREC: 0.1518
Epoch 20 	 TEST SET MAP: 0.0467, NDCG: 0.0702, PREC: 0.1538
dataset:Instant_Video
Epoch 0 	 TEST SET MAP: 0.0269, NDCG: 0.0434, PREC: 0.1031
Epoch 1 	 TEST SET MAP: 0.0293, NDCG: 0.0475, PREC: 0.1136
Epoch 2 	 TEST SET MAP: 0.0322, NDCG: 0.0528, PREC: 0.1270
Epoch 3 	 TEST SET MAP: 0.0349, NDCG: 0.0561, PREC: 0.1328
Epoch 4 	 TEST SET MAP: 0.0374, NDCG: 0.0591, PREC: 0.1372
Epoch 5 	 TEST SET MAP: 0.0360, NDCG: 0.0582, PREC: 0.1387
Epoch 6 	 TEST SET MAP: 0.0364, NDCG: 0.0581, PREC: 0.1366
Epoch 7 	 TEST SET MAP: 0.0350, NDCG: 0.0574, PREC: 0.1381
Epoch 8 	 TEST SET MAP: 0.0362, NDCG: 0.0588, PREC: 0.1404
Epoch 9 	 TEST SET MAP: 0.0366, NDCG: 0.0592, PREC: 0.1407
Epoch 10 	 TEST SET MAP: 0.0359, NDCG: 0.0585, PREC: 0.1401
Epoch 11 	 TEST SET MAP: 0.0360, NDCG: 0.0588, PREC: 0.1407
Epoch 12 	 TEST SET MAP: 0.0362, NDCG: 0.0589, PREC: 0.1407
Epoch 13 	 TEST SET MAP: 0.0366, NDCG: 0.0591, PREC: 0.1404
Epoch 14 	 TEST SET MAP: 0.0367, NDCG: 0.0594, PREC: 0.1413
Epoch 15 	 TEST SET MAP: 0.0363, NDCG: 0.0589, PREC: 0.1401
Epoch 16 	 TEST SET MAP: 0.0362, NDCG: 0.0593, PREC: 0.1427
Epoch 17 	 TEST SET MAP: 0.0366, NDCG: 0.0596, PREC: 0.1427
Epoch 18 	 TEST SET MAP: 0.0388, NDCG: 0.0615, PREC: 0.1430
Epoch 19 	 TEST SET MAP: 0.0378, NDCG: 0.0607, PREC: 0.1427
Epoch 20 	 TEST SET MAP: 0.0375, NDCG: 0.0606, PREC: 0.1436
dataset:Instant_Video
Epoch 0 	 TEST SET MAP: 0.0393, NDCG: 0.0650, PREC: 0.1582
Epoch 1 	 TEST SET MAP: 0.0425, NDCG: 0.0691, PREC: 0.1657
Epoch 2 	 TEST SET MAP: 0.0442, NDCG: 0.0717, PREC: 0.1716
Epoch 3 	 TEST SET MAP: 0.0450, NDCG: 0.0722, PREC: 0.1704
Epoch 4 	 TEST SET MAP: 0.0453, NDCG: 0.0721, PREC: 0.1687
Epoch 5 	 TEST SET MAP: 0.0449, NDCG: 0.0707, PREC: 0.1631
Epoch 6 	 TEST SET MAP: 0.0447, NDCG: 0.0709, PREC: 0.1652
Epoch 7 	 TEST SET MAP: 0.0449, NDCG: 0.0707, PREC: 0.1637
Epoch 8 	 TEST SET MAP: 0.0444, NDCG: 0.0702, PREC: 0.1634
Epoch 9 	 TEST SET MAP: 0.0437, NDCG: 0.0695, PREC: 0.1625
Epoch 10 	 TEST SET MAP: 0.0435, NDCG: 0.0694, PREC: 0.1620
Epoch 11 	 TEST SET MAP: 0.0440, NDCG: 0.0696, PREC: 0.1614
Epoch 12 	 TEST SET MAP: 0.0450, NDCG: 0.0707, PREC: 0.1625
Epoch 13 	 TEST SET MAP: 0.0457, NDCG: 0.0719, PREC: 0.1657
Epoch 14 	 TEST SET MAP: 0.0465, NDCG: 0.0727, PREC: 0.1666
Epoch 15 	 TEST SET MAP: 0.0476, NDCG: 0.0733, PREC: 0.1655
Epoch 16 	 TEST SET MAP: 0.0480, NDCG: 0.0728, PREC: 0.1614
Epoch 17 	 TEST SET MAP: 0.0474, NDCG: 0.0725, PREC: 0.1617
Epoch 18 	 TEST SET MAP: 0.0479, NDCG: 0.0728, PREC: 0.1614
Epoch 19 	 TEST SET MAP: 0.0479, NDCG: 0.0727, PREC: 0.1614
Epoch 20 	 TEST SET MAP: 0.0478, NDCG: 0.0728, PREC: 0.1622
dataset:Instant_Video
Epoch 0 	 TEST SET MAP: 0.0398, NDCG: 0.0649, PREC: 0.1567
Epoch 1 	 TEST SET MAP: 0.0403, NDCG: 0.0660, PREC: 0.1596
Epoch 2 	 TEST SET MAP: 0.0409, NDCG: 0.0677, PREC: 0.1652
Epoch 3 	 TEST SET MAP: 0.0427, NDCG: 0.0699, PREC: 0.1689
Epoch 4 	 TEST SET MAP: 0.0425, NDCG: 0.0700, PREC: 0.1695
Epoch 5 	 TEST SET MAP: 0.0426, NDCG: 0.0699, PREC: 0.1689
Epoch 6 	 TEST SET MAP: 0.0423, NDCG: 0.0702, PREC: 0.1716
Epoch 7 	 TEST SET MAP: 0.0424, NDCG: 0.0699, PREC: 0.1704
Epoch 8 	 TEST SET MAP: 0.0417, NDCG: 0.0689, PREC: 0.1675
Epoch 9 	 TEST SET MAP: 0.0419, NDCG: 0.0686, PREC: 0.1655
Epoch 10 	 TEST SET MAP: 0.0411, NDCG: 0.0676, PREC: 0.1631
Epoch 11 	 TEST SET MAP: 0.0409, NDCG: 0.0673, PREC: 0.1625
Epoch 12 	 TEST SET MAP: 0.0410, NDCG: 0.0674, PREC: 0.1628
Epoch 13 	 TEST SET MAP: 0.0411, NDCG: 0.0671, PREC: 0.1608
Epoch 14 	 TEST SET MAP: 0.0416, NDCG: 0.0674, PREC: 0.1605
Epoch 15 	 TEST SET MAP: 0.0419, NDCG: 0.0678, PREC: 0.1617
Epoch 16 	 TEST SET MAP: 0.0415, NDCG: 0.0674, PREC: 0.1608
Epoch 17 	 TEST SET MAP: 0.0424, NDCG: 0.0682, PREC: 0.1614
Epoch 18 	 TEST SET MAP: 0.0422, NDCG: 0.0680, PREC: 0.1611
Epoch 19 	 TEST SET MAP: 0.0421, NDCG: 0.0681, PREC: 0.1620
